Ward,Old Ward,Borough,WardName,1  Total;2001/02,1  Total;2002/03,1  Total;2003/04,1  Total;2004/05,1  Total;2005/06,1  Total;2006/07,1  Total;2007/08,1  Total;2008/09,1  Total;2009/10,1  Total;2010/11,1  Total;2011/12,1  Total;2012/13,1  Total;2013/14,1  Total;2014/15,2  Violence Against The Person;2001/02,2  Violence Against The Person;2002/03,2  Violence Against The Person;2003/04,2  Violence Against The Person;2004/05,2  Violence Against The Person;2005/06,2  Violence Against The Person;2006/07,2  Violence Against The Person;2007/08,2  Violence Against The Person;2008/09,2  Violence Against The Person;2009/10,2  Violence Against The Person;2010/11,2  Violence Against The Person;2011/12,2  Violence Against The Person;2012/13,2  Violence Against The Person;2013/14,2  Violence Against The Person;2014/15,3  Sexual Offences;2001/02,3  Sexual Offences;2002/03,3  Sexual Offences;2003/04,3  Sexual Offences;2004/05,3  Sexual Offences;2005/06,3  Sexual Offences;2006/07,3  Sexual Offences;2007/08,3  Sexual Offences;2008/09,3  Sexual Offences;2009/10,3  Sexual Offences;2010/11,3  Sexual Offences;2011/12,3  Sexual Offences;2012/13,3  Sexual Offences;2013/14,3  Sexual Offences;2014/15,4  Robbery;2001/02,4  Robbery;2002/03,4  Robbery;2003/04,4  Robbery;2004/05,4  Robbery;2005/06,4  Robbery;2006/07,4  Robbery;2007/08,4  Robbery;2008/09,4  Robbery;2009/10,4  Robbery;2010/11,4  Robbery;2011/12,4  Robbery;2012/13,4  Robbery;2013/14,4  Robbery;2014/15,5  Burglary;2001/02,5  Burglary;2002/03,5  Burglary;2003/04,5  Burglary;2004/05,5  Burglary;2005/06,5  Burglary;2006/07,5  Burglary;2007/08,5  Burglary;2008/09,5  Burglary;2009/10,5  Burglary;2010/11,5  Burglary;2011/12,5  Burglary;2012/13,5  Burglary;2013/14,5  Burglary;2014/15,6  Theft And Handling;2001/02,6  Theft And Handling;2002/03,6  Theft And Handling;2003/04,6  Theft And Handling;2004/05,6  Theft And Handling;2005/06,6  Theft And Handling;2006/07,6  Theft And Handling;2007/08,6  Theft And Handling;2008/09,6  Theft And Handling;2009/10,6  Theft And Handling;2010/11,6  Theft And Handling;2011/12,6  Theft And Handling;2012/13,6  Theft And Handling;2013/14,6  Theft And Handling;2014/15,7  Fraud Or Forgery*;2001/02,7  Fraud Or Forgery*;2002/03,7  Fraud Or Forgery*;2003/04,7  Fraud Or Forgery*;2004/05,7  Fraud Or Forgery*;2005/06,7  Fraud Or Forgery*;2006/07,7  Fraud Or Forgery*;2007/08,7  Fraud Or Forgery*;2008/09,7  Fraud Or Forgery*;2009/10,7  Fraud Or Forgery*;2010/11,7  Fraud Or Forgery*;2011/12,7  Fraud Or Forgery*;2012/13,7  Fraud Or Forgery*;2013/14,7  Fraud Or Forgery*;2014/15,8  Criminal Damage;2001/02,8  Criminal Damage;2002/03,8  Criminal Damage;2003/04,8  Criminal Damage;2004/05,8  Criminal Damage;2005/06,8  Criminal Damage;2006/07,8  Criminal Damage;2007/08,8  Criminal Damage;2008/09,8  Criminal Damage;2009/10,8  Criminal Damage;2010/11,8  Criminal Damage;2011/12,8  Criminal Damage;2012/13,8  Criminal Damage;2013/14,8  Criminal Damage;2014/15,9  Drugs;2001/02,9  Drugs;2002/03,9  Drugs;2003/04,9  Drugs;2004/05,9  Drugs;2005/06,9  Drugs;2006/07,9  Drugs;2007/08,9  Drugs;2008/09,9  Drugs;2009/10,9  Drugs;2010/11,9  Drugs;2011/12,9  Drugs;2012/13,9  Drugs;2013/14,9  Drugs;2014/15,10  Other Notifiable Offences;2001/02,10  Other Notifiable Offences;2002/03,10  Other Notifiable Offences;2003/04,10  Other Notifiable Offences;2004/05,10  Other Notifiable Offences;2005/06,10  Other Notifiable Offences;2006/07,10  Other Notifiable Offences;2007/08,10  Other Notifiable Offences;2008/09,10  Other Notifiable Offences;2009/10,10  Other Notifiable Offences;2010/11,10  Other Notifiable Offences;2011/12,10  Other Notifiable Offences;2012/13,10  Other Notifiable Offences;2013/14,10  Other Notifiable Offences;2014/15,Population;2001,Population;2002,Population;2003,Population;2004,Population;2005,Population;2006,Population;2007,Population;2008,Population;2009,Population;2010,Population;2011,Population;2012,Population;2013
E05000386,0,Kensington and Chelsea,Courtfield,129.2053664,128.6726401,131.043785,123.6741839,100.501484,103.9520706,104.7199226,89.94479922,103.2776067,101.9908798,111.6853933,117.5555556,110.6287313,108.9680096,11.14551084,8.751823297,10.47935256,9.782720626,10.74608535,11.24658398,9.138802279,9.633077173,10.44874615,9.231453676,8.426966292,11.77777778,10.63829787,0,1.031991744,5.209418629,2.490143183,3.089280198,1.432811381,1.261299138,0.752607247,0.865894577,0.879894413,1.223445668,1.011235955,1,1.029512697,0,2.063983488,3.021462805,2.178875285,3.295232211,2.967966431,2.10216523,1.505214493,1.298841866,2.199736032,3.003003003,1.685393258,2.222222222,2.630976893,0,27.76057792,20.10835591,22.61880058,24.81721759,14.94217583,14.39983183,12.79432319,11.58133997,10.55873295,10.34367701,12.24719101,15.77777778,16.01464196,0,70.1754386,73.14023755,74.60053953,69.71475646,56.49370586,64.32625604,67.08956026,51.84543782,64.78222613,63.39673006,68.98876404,70.22222222,70.80759552,0,5.056759546,5.521983747,5.91409006,2.986304191,2.865622761,1.051082615,2.687883023,4.112999242,3.629564452,2.669336003,6.292134831,6.222222222,0.228780599,0,9.907120743,8.960200042,8.715501141,6.693440428,7.164056903,5.886062645,5.375766047,3.138867843,4.83941927,4.448893338,5.95505618,3.666666667,2.974147792,0,1.238390093,2.292144197,2.282631251,2.780352178,3.377341111,2.732814799,4.515643479,7.251867085,5,6,6,6,5,0,1,2,2,1,1,1,0.860122567,0.216473644,0.439947206,1.223445668,0.674157303,0.333333333,1.143902997,0,9690,9598,9638,9711,9771,9514,9301,9239,9092,8991,8900,9000,8742
E05000387,0,Kensington and Chelsea,Cremorne,103.3970276,98.07733852,86.74907829,103.1901042,80.2522836,85.48259939,92.51510925,81.69047338,81.47699758,91.06635364,107.9245283,98.625,82.46786412,89.47646447,15.39278132,17.49837978,15.50639774,18.22916667,15.11526751,17.56954612,17.31752673,19.71431944,18.6440678,20.51155319,19.87421384,15.375,17.86166709,0,0.636942675,0.64808814,0.433745391,0.868055556,1.196172249,0.450501183,0.232450023,1.18049817,0.726392252,0.617817867,0.377358491,1.75,0.50671396,0,2.866242038,2.59235256,2.277163305,4.340277778,1.957372771,2.5903818,2.440725244,2.479046157,1.573849879,2.718398616,0.880503145,3.25,2.28021282,0,13.26963907,11.8816159,9.542398612,10.19965278,9.895606786,12.50140782,10.69270107,7.555188289,5.447941889,6.548869393,9.308176101,11.625,9.120851279,0,50.63694268,44.50205228,41.42268488,40.47309028,34.58025228,35.81484401,38.70292887,30.22075316,34.26150121,42.3823057,60.12578616,48.625,40.15708133,0,3.715498938,3.88852884,4.120581219,3.797743056,2.936059156,1.576754139,1.975825198,2.006846889,2.179176755,1.729890028,3.144654088,3.875,0,0,13.69426752,14.0419097,11.38581653,12.26128472,11.09177903,10.92465368,9.065550907,8.027387558,7.142857143,7.290250834,8.427672956,7.625,6.3339245,0,2.441613588,2.05227911,1.626545218,12.80381944,3.044802088,3.491384165,11.50627615,9.91618463,11,8,5,6,4,0,1,1,0,0,0,1,0.581125058,0.590249085,0.484261501,0.988508588,1.132075472,0.625,1.90017735,0,9420,9258,9222,9216,9196,8879,8604,8471,8260,8093,7950,8000,7894
E05000388,0,Kensington and Chelsea,Earl's Court,139.6916165,150.7004532,134.0713407,132.7505591,109.8213384,134.9559814,121.0966444,105.1959114,109.1891892,114.1452758,116.1325967,128.0874317,107.7392792,110.3944653,21.95445727,22.45570663,22.9602296,21.04086196,23.72060159,27.03262558,21.70001059,19.80408859,17.51351351,21.0813763,18.56353591,23.82513661,19.81417217,0,1.225365057,3.914297487,3.382533825,5.28562716,2.927223176,1.450025893,1.693659363,0.638841567,1.189189189,1.419989077,1.767955801,0.983606557,1.343333706,0,2.961298887,3.502266172,2.767527675,2.337873552,3.230039366,4.142931124,4.234148407,1.916524702,2.702702703,2.621518296,2.541436464,3.606557377,2.350833986,0,20.11640968,19.26246395,17.01517015,21.44744867,18.37084889,18.12532367,13.23171377,10.75383305,12.43243243,10.70453304,11.16022099,7.650273224,14.55278182,0,61.88093536,75.60774619,59.96309963,50.62004472,42.99989906,56.7581564,55.149783,47.70017036,49.2972973,53.41343528,61.43646409,68.41530055,52.1661256,0,12.04942306,5.87144623,5.740057401,16.16182151,3.734733017,4.35007768,4.763416958,2.874787053,4.540540541,3.932277444,3.535911602,6.010928962,0,0,11.33462677,14.83312732,10.14760148,10.16466762,9.286363178,9.735888141,8.150735683,7.240204429,6.702702703,6.335335882,7.73480663,6.775956284,5.821112728,0,6.433166548,3.605274001,10.76260763,4.675747103,5.14787524,12.22164682,10.90293215,12.24446337,14,14,8,10,10,0,2,2,1,1,0,1,1.270244522,2.022998296,0.756756757,1.09229929,1.767955801,1.202185792,1.455278182,0,9793,9708,9756,9838,9907,9655,9447,9392,9250,9155,9050,9150,8933
E05000389,0,Kensington and Chelsea,Golborne,245.4535312,230.2447748,200.2651055,183.9643168,188.4990881,168.3428072,198.4690481,188.4764543,168.7890974,174.0446038,147.0786517,159.7802198,119.6209999,130.8844271,41.61553051,44.70772326,39.21352038,40.25239339,37.76418839,39.13423699,39.6050588,36.01108033,33.84718499,31.37958086,31.91011236,35.27472527,24.86126526,0,0.780988508,1.341231698,2.430133657,1.523063534,1.394700139,1.639702667,2.107832261,1.440443213,1.340482574,1.120699316,1.685393258,2.307692308,1.553829079,0,24.54535312,8.941544652,5.743952281,9.029590949,11.15760112,11.47791867,10.5391613,8.64265928,8.936550492,6.724195898,7.97752809,7.142857143,7.547169811,0,18.63215441,12.96523975,13.25527449,13.59878155,15.98540929,10.05684303,12.97980919,11.63434903,10.83556747,12.66390228,10.78651685,9.89010989,6.326304107,0,106.1028673,103.6101487,92.4555396,75.39164491,77.78135393,64.49497158,75.66008431,63.71191136,59.65147453,67.91437857,58.98876404,65.6043956,46.94783574,0,10.71069954,6.147311948,10.71468022,7.615317668,8.797339341,3.388718846,1.996893721,2.659279778,4.579982127,4.370727334,3.033707865,6.153846154,0,0,27.11145822,23.69509333,20.43521485,20.23498695,17.38010943,16.17839965,17.30641225,16.06648199,14.52189455,14.23288132,12.13483146,8.571428571,8.879023307,0,14.28093272,26.93640326,14.02849884,13.4899913,16.8436863,20.76956712,36.16596406,46.31578947,33,34,19,23,22,0,2,2,2,3,1,1,2.107832261,1.994459834,1.787310098,1.905188838,1.123595506,1.868131868,1.553829079,0,8963,8947,9053,9192,9321,9148,9014,9025,8952,8923,8900,9100,9010
E05000390,0,Kensington and Chelsea,Hans Town,133.6853221,139.5547033,129.1485526,128.0757098,112.5848564,117.2561629,119.6319018,104.9151422,106.6592054,100.0791587,117.9428571,115.4545455,183.5564604,188.2736689,10.13727561,14.48812187,12.08779557,12.30283912,12.42819843,16.6130761,15.11831727,12.3429579,13.09457191,11.4214633,13.02857143,12.72727273,16.77735058,0,0.211193242,0.213060616,0.530166472,0.94637224,0.939947781,0.214362272,0.438212095,0.661229888,0.55959709,0.45233518,0.457142857,0.568181818,1.514621927,0,3.590285111,2.130606157,2.438765772,2.839116719,2.610966057,2.143622722,2.08150745,2.64491955,3.021824287,2.035508312,2.742857143,3.295454545,3.961318886,0,14.78352693,16.2991371,11.66366239,14.09043113,11.5926893,8.896034298,12.26993865,8.926603482,7.722439843,7.463530476,9.257142857,9.431818182,12.46650355,0,83.73812038,83.51976137,82.91803626,78.5488959,67.36292428,71.16827438,71.20946538,59.29027992,60.21264689,61.40450074,71.08571429,71.47727273,136.782011,0,10.98204857,8.52242463,6.89216414,7.570977918,4.595300261,4.608788853,5.477651183,7.273528764,8.953553442,5.201854574,7.885714286,9.090909091,0.116509379,0,8.658922914,10.65303079,8.058530379,7.570977918,8.355091384,7.717041801,7.120946538,4.738814194,4.924454393,4.749519394,5.714285714,4.545454545,4.310847023,0,0.950369588,2.663257697,3.499098717,3.680336488,4.07310705,4.823151125,5.36809816,7.493938726,5,7,7,4,5,0,1,1,1,1,1,1,0.547765118,1.542869738,3.469501959,0.791586566,0.685714286,0.454545455,2.33018758,0,9470,9387,9431,9510,9575,9330,9128,9074,8935,8843,8750,8800,8583
E05000391,0,Kensington and Chelsea,Holland,136.3540569,154.3560606,138.0740126,123.1176231,103.9311794,108.503505,104.53284,111.1452257,90.91844081,92.77926353,93.23076923,76.51282051,70.41859049,70.76253636,10.32665964,13.36279461,14.71960195,15.46601547,13.70411123,13.30895052,10.17576318,11.9742094,11.21053173,12.96029624,12.92307692,11.58974359,12.48295395,0,0.737618546,1.157407407,0.621955012,1.424501425,0.200060018,0.609570253,0.30835646,0.92109303,0.82279132,0.720016458,1.333333333,0.615384615,1.363684045,0,7.165437302,5.787037037,5.286617601,7.122507123,5.201560468,5.689322361,2.466851681,4.605465152,2.879769618,2.36576836,5.333333333,3.179487179,2.622469317,0,15.38461538,11.0479798,15.96351197,13.73626374,10.30309093,12.69938027,12.53982938,10.64374168,7.405121876,9.874511417,10.15384615,8.923076923,8.391901815,0,78.81981033,95.64393939,77.53705815,67.25681726,58.41752526,58.72193437,53.55123857,47.18043189,46.07631389,44.64102037,45.43589744,38.15384615,35.24598762,0,4.214963119,5.892255892,3.524411734,3.866503867,2.400720216,2.33668597,2.980779114,3.991403132,4.422503343,3.600082288,3.179487179,4.820512821,0.209797545,0,16.96522655,16.83501684,15.96351197,12.10826211,8.502550765,7.924413289,7.811696988,7.061713233,4.833899002,6.891586093,5.230769231,3.692307692,5.349837407,0,1.475237092,2.946127946,2.798797554,1.72975173,4.401320396,6.502082698,13.97882619,23.43670044,12,11,9,5,4,0,1,2,2,0,1,1,0.719498407,1.330467711,1.337035894,0.411437976,0.717948718,0.717948718,0.629392636,0,9490,9504,9647,9828,9997,9843,9729,9771,9723,9722,9750,9750,9533
E05000392,0,Kensington and Chelsea,Norland,136.2869673,130.066614,132.8413284,139.0574992,113.4380454,117.2867008,131.6564695,119.3014289,91.09659677,103.9050801,95.72254335,103.9306358,87.926107,97.18954429,15.630271,19.19385797,17.4438108,19.53426774,15.27050611,17.70995767,14.0493995,18.48491721,16.04216798,17.73989172,13.75722543,16.41618497,17.48375665,0,0.674687957,0.451620187,0.6709158,0.441452378,1.308900524,0.891067053,0.793111262,1.134044001,0.802108399,1.497523327,0.924855491,1.387283237,1.41760189,0,7.983807489,5.080727109,7.827351001,7.394327337,6.653577661,10.47003787,5.211874009,4.082558403,4.010541996,3.91659947,4.393063584,6.358381503,4.016538689,0,23.16428652,12.87117534,15.0956055,15.67155943,16.36125654,16.70750724,14.16270111,11.00022681,14.43795119,13.36251584,12.60115607,10.63583815,8.623744832,0,61.05926009,67.63012307,63.84882031,67.43185079,54.31937173,49.12007129,64.80852028,47.74325244,37.81368168,43.77375878,41.38728324,46.70520231,39.92911991,0,2.81119982,2.032290843,2.236386,2.979803554,1.308900524,1.447983961,1.246317698,1.360852801,1.37504297,1.612717429,2.89017341,3.468208092,0.354400473,0,20.3530867,18.29061759,20.9102091,17.87882132,12.32547993,11.36110492,8.497620666,12.92810161,6.989801765,7.718004838,8.786127168,7.630057803,7.678676905,0,2.923647813,3.500056453,3.9136755,6.51142258,4.908376963,8.576520383,21.52730569,21.20662282,9,13,10,11,7,0,2,1,1,1,1,1,1.359619307,1.360852801,0.687521485,1.727911531,1.271676301,0.346820809,1.653868872,0,8893,8857,8943,9061,9168,8978,8826,8818,8727,8681,8650,8650,8465
E05000393,0,Kensington and Chelsea,Notting Barns,152.1691499,132.1537789,139.4499355,147.9414552,128.358826,120.8468714,134.2651419,138.7368421,105.6412423,94.94672434,97.89473684,97.17277487,85.08168647,99.27880603,24.64943032,24.4648318,27.93296089,29.69358745,23.2534105,24.63054187,23.82465057,25.26315789,23.24107332,24.79164469,20.73684211,20.62827225,22.48028979,0,1.314636284,1.092179991,1.28921358,0.947667685,1.033484911,1.676973064,1.482422702,1.052631579,1.162053666,0.632978162,1.578947368,0.837696335,1.385041551,0,12.4890447,5.788553954,8.057584873,11.1614194,9.404712691,9.537784299,5.082592122,4,4.859497148,3.164890811,6.105263158,7.120418848,3.728958023,0,17.19982472,13.65224989,12.8921358,14.42560809,18.39603142,14.77832512,12.49470563,13.89473684,17.11388126,11.28811056,9.052631579,9.633507853,8.949499254,0,63.21209465,58.86850153,55.54361839,52.22701906,48.57379082,44.64940782,53.36721728,51.47368421,34.75596873,30.59394451,37.78947368,37.27748691,32.8148306,0,1.971954426,3.71341197,3.545337344,2.105928188,1.033484911,1.257729798,2.435408725,1.263157895,1.37333615,1.793438126,2,2.513089005,0.106541658,0,21.25328659,19.11314985,21.486893,17.47920396,17.87928896,13.20616288,15.45955104,16.73684211,9.190788084,8.650701551,9.578947368,8.691099476,7.24483273,0,7.887817704,3.822629969,6.875805758,18.84805728,8.061182307,9.118541033,18.74205845,23.57894737,13,13,10,9,7,0,2,2,2,1,1,2,1.376535366,1.473684211,1.056412423,0.843970883,1.473684211,1.256544503,1.704666525,0,9128,9156,9308,9497,9676,9541,9444,9500,9466,9479,9500,9550,9386
E05000394,0,Kensington and Chelsea,Pembridge,163.7178866,191.2214207,177.7804819,187.3038861,181.9707504,180.5880182,207.4949698,214.0417457,196.4285714,196.6766195,180.5228758,176.0784314,172.2576699,177.9423983,13.45128454,16.26115662,17.15745924,15.0856867,20.73843203,20.78976504,22.00704225,18.08981657,19.01336074,18.82383487,18.5620915,14.37908497,18.5110664,0,0.484730974,0.733586013,1.216841081,0.844798455,1.198753297,1.353179973,1.006036217,1.518026565,1.41315519,0.778917305,1.045751634,1.045751634,1.74379611,0,5.453223461,3.301137058,5.597468971,4.103306783,4.435387197,5.289703531,5.155935614,6.072106262,5.395683453,4.543684279,3.921568627,6.405228758,5.633802817,0,19.63160446,15.03851327,15.33219761,21.36133237,19.89930472,12.91671792,14.3360161,11.63820367,12.84686536,13.76087239,13.59477124,14.11764706,15.2917505,0,99.12748425,128.9888739,111.7060112,121.2889211,111.8436826,114.2821995,119.8440644,119.4180898,107.1428571,112.2939115,99.47712418,108.7581699,112.0053655,0,8.48279205,10.27020418,8.274519348,6.999758629,7.192519779,5.043670808,6.539235412,11.8912081,10.66289825,7.399714397,6.013071895,7.712418301,0.402414487,0,10.66408143,10.63699719,9.613044536,10.01689597,7.07264445,7.873047115,8.174044266,7.463630614,6.166495375,7.659353499,6.928104575,6.405228758,5.633802817,0,4.120213282,4.156987407,6.692625943,5.913589187,8.151522417,12.42465248,29.1750503,35.8001265,31,29,29,16,10,0,2,2,2,2,1,1,1.257545272,2.150537634,2.312435766,2.206932364,1.568627451,0.91503268,3.219315895,0,8252,8179,8218,8286,8342,8129,7952,7905,7784,7703,7650,7650,7455
E05000395,0,Kensington and Chelsea,Queen's Gate,157.432018,139.0423573,135.2661885,136.5669417,111.4375245,126.2958533,133.2120477,122.9326341,116.4042661,105.6703655,101.2244898,100.2030457,89.30740363,87.95514813,10.01840114,8.389605075,9.495908678,9.243613955,8.715236976,11.86204147,10.71356378,12.40419524,12.18892839,10.79100071,10.20408163,8.324873096,10.81643266,0,0.511142916,1.534683855,1.010203051,1.789086572,1.175088132,1.495215311,0.808570851,1.109318273,0.406297613,1.221622722,0.816326531,0.710659898,0.936037441,0,1.32897158,2.250869654,1.313263966,1.689692873,1.273012143,1.694577352,1.11178492,1.210165389,1.218892839,1.425226509,1.530612245,2.030456853,1.664066563,0,21.05908812,13.8121547,15.75916759,18.78540901,11.94672934,12.26076555,10.10713564,8.572004841,7.618080244,7.736943907,9.693877551,12.08121827,9.776391056,0,100.5929258,96.99201964,91.22133549,87.66524202,72.16999608,82.73524721,88.84172226,80.67769262,71.9146775,69.42889138,66.42857143,66.59898477,59.38637546,0,14.82314455,8.287292818,8.586725932,9.939369844,6.462984724,4.685007974,6.064281383,5.344897136,6.196038598,3.970273847,5.510204082,6.192893401,0.20800832,0,6.849315068,5.320237364,5.152035559,5.963621906,6.756756757,6.080542265,5.86213867,5.647438483,7.414931437,5.904509824,4.183673469,2.233502538,4.576183047,0,1.022285831,1.02312257,1.616324881,0.795149588,2.741872307,4.286283892,8.995350718,6.353368294,6,4,2,2,1,0,1,1,1,1,0,1,0.707499495,1.613553852,3.453529711,0.712613255,0.408163265,0.304568528,0.520020801,0,9782,9774,9899,10061,10212,10032,9894,9916,9845,9823,9800,9850,9615
E05000396,0,Kensington and Chelsea,Redcliffe,131.5819532,137.640769,121.7031739,110.4059525,90.2166917,108.2491034,100.7896469,83.54209781,78.94736842,88.5620915,82.06521739,85.54347826,78.37859302,80.06642275,13.70645346,14.3328404,11.7344658,12.25517015,13.30186655,18.58493642,17.43803466,13.17939222,13.86765669,14.81481481,10.76086957,11.30434783,10.77897544,0,0.799543118,0.796268911,1.341081806,0.875369296,0.858184939,1.195522226,0.329019522,1.089205969,0.76435903,0.326797386,0.434782609,0.760869565,1.000111123,0,3.198172473,2.957570242,1.899865892,3.610898348,3.325466638,2.173676774,2.522483001,1.74272955,0.873553178,1.74291939,1.956521739,0.97826087,1.111234582,0,23.41519132,22.52303492,15.86946804,15.20954153,12.44368161,14.12889903,13.81881992,10.67421849,11.35619131,8.061002179,11.08695652,13.80434783,15.77953106,0,69.56025128,75.07678307,71.41260617,60.29106029,48.91654151,51.9508749,50.99802588,40.40954144,39.96505787,46.18736383,45.32608696,42.5,40.1155684,0,5.596801828,4.436355363,2.682163612,2.297844403,1.501823643,2.173676774,2.083790305,1.198126566,3.166630269,2.287581699,2.282608696,3.47826087,0.111123458,0,13.24957167,14.105335,10.61689763,12.58343364,7.187298863,12.28127377,5.044966001,8.495806557,4.258571741,5.010893246,6.086956522,5.97826087,4.667185243,0,0.913763564,2.161301331,5.587840858,2.626107889,2.03818923,5.10814042,7.348102654,5.663871038,4,9,4,6,4,0,1,1,1,1,1,1,1.206404913,1.089205969,0.218388294,1.416122004,0.543478261,0.326086957,0.888987665,0,8755,8791,8948,9139,9322,9201,9118,9181,9158,9180,9200,9200,8999
E05000397,0,Kensington and Chelsea,Royal Hospital,162.3502126,176.9520592,142.2664427,129.482582,110.3483346,117.0795306,114.6624051,106.1721783,110.5978261,115.1049527,130.7586207,135.0344828,119.484137,117.8699183,9.534853756,8.964531636,9.303527588,11.91086066,12.2044241,18.3833116,13.98322014,11.24648547,11.00543478,13.444917,14.75862069,11.72413793,11.24227094,0,0.25769875,1.169286735,0.258431322,1.536885246,0.381388253,0.260756193,0.799041151,0.803320391,0.815217391,0.274386061,0.551724138,1.655172414,1.124227094,0,2.834686252,3.248018709,2.196666236,5.12295082,2.542588355,2.868318123,3.196164602,1.874414246,1.902173913,2.19508849,1.931034483,2.206896552,3.091624508,0,14.68882876,15.5904898,10.98333118,12.55122951,11.06025934,9.517601043,6.925023305,8.300977373,7.608695652,5.076142132,8.551724138,7.586206897,9.555930298,0,115.4490401,121.2160582,101.9511565,79.53381148,70.1754386,73.66362451,72.84591823,66.54170572,74.04891304,77.23967622,86.20689655,94.89655172,88.11129848,0,9.019456256,11.43302585,6.202351725,7.556352459,2.288329519,3.911342894,4.261552803,2.543847905,5.298913043,3.429825765,5.379310345,7.310344828,0.140528387,0,8.37520938,11.5629466,8.011370978,9.349385246,9.153318078,5.606258149,6.52550273,5.757129468,3.668478261,6.585265469,6.344827586,4.551724138,3.091624508,0,1.932740626,2.468494219,1.679803592,0.896516393,2.288329519,2.086049544,4.794246904,8.300977373,6,6,6,4,2,0,0,1,2,1,0,1,1.331735251,0.803320391,0.543478261,0.823158184,1.24137931,0.689655172,0.983698707,0,7761,7697,7739,7808,7866,7670,7509,7469,7360,7289,7250,7250,7116
E05000398,0,Kensington and Chelsea,St Charles,138.7974545,131.6452921,114.832019,115.5192532,108.595869,115.3275387,132.1746594,120.2179953,98.83970778,99.86026013,83.76344086,83.29787234,97.15208078,114.7520582,23.6998025,28.38978406,21.38921897,25.03447544,23.6803672,26.0758957,26.17744877,25.64650566,23.95788569,26.12060626,21.72043011,23.08510638,27.32121476,0,0.658327847,0.657678395,1.080263584,0.424313143,1.564781974,0.953996184,1.287415513,0.854883522,0.64460679,0.752445448,1.075268817,2.234042553,2.285838685,0,8.009655475,5.04220103,2.916711678,3.924896574,5.215939912,5.82997668,5.364231306,3.526394529,3.330468414,3.009781791,5.698924731,3.191489362,3.374333297,0,14.26377002,11.39975885,14.90763746,13.15370744,13.97871897,11.44795421,12.98143976,14.21243856,14.07391491,11.60915834,9.35483871,8.829787234,8.925655818,0,59.68839149,53.60078921,45.15501782,38.18818288,35.5727102,40.80983676,42.05557344,41.35499038,25.4619682,26.98054391,26.77419355,25.21276596,35.59377381,0,1.426377002,2.630713581,2.592632602,3.606661716,0.834550386,0.847996608,1.072846261,1.175464843,0.966910185,1.074922068,1.505376344,2.765957447,0.217698922,0,24.68729427,22.58029157,20.09290267,23.44330116,20.44648446,17.38393046,24.35361013,12.93011327,10.20627417,9.566806407,8.387096774,8.510638298,9.252204202,0,4.279131007,5.59026636,5.077238846,6.046462289,6.154809097,11.12995548,17.70196331,18.91429793,19,20,8,8,9,0,2,2,2,2,1,1,1.180130887,1.602906604,1.396648045,0.537461034,1.075268817,1.382978723,1.197344073,0,9114,9123,9257,9427,9586,9434,9321,9358,9308,9303,9300,9400,9187
E05000399,0,Kensington and Chelsea,Stanley,220.3478488,232.2496749,199.2601097,161.5115989,150.6899499,159.6244131,151.2699203,124.0893938,117.1961924,118.7338342,133.8650307,135.7317073,105.0132263,118.6551314,23.5386426,22.36671001,24.36535272,19.08206535,21.00378557,24.46256486,26.39442231,21.36066181,19.40907405,21.6775465,14.84662577,16.2195122,18.40951785,0,0.78462142,1.040312094,0.637836459,0.997755051,0.244230065,0.864838152,0.498007968,0.617360168,0.865372728,0.369503633,0.858895706,0.853658537,0,0,8.369295148,4.55136541,3.189182294,5.3629334,4.029796068,4.324190759,4.980079681,2.345968638,1.854370132,3.325532701,2.331288344,1.585365854,2.629931121,0,21.57708905,20.15604681,16.20104605,14.46744824,14.65380388,17.66740796,12.94820717,10.37165082,7.66472988,8.375415692,11.04294479,12.19512195,10.6449593,0,138.3549104,145.5136541,121.4440617,97.77999501,89.87666382,90.19026439,79.55677291,60.50129646,59.21621956,65.40214312,87.11656442,87.68292683,63.74452098,0,9.284686805,12.61378414,12.24646001,9.353953604,4.274026133,4.324190759,4.980079681,6.420545746,7.788354556,3.94137209,4.539877301,7.195121951,0.250469631,0,15.03857722,21.58647594,16.32861334,10.35170866,11.23458298,11.24289597,9.088645418,8.519570317,7.293855854,6.158393891,8.098159509,5.487804878,3.005635567,0,2.092323787,2.990897269,3.316749585,3.367423298,4.518256197,5.559673832,11.32968127,12.59414743,12,8,5,4,3,0,1,1,2,1,1,1,1.494023904,1.358192369,0.988997404,0.985343023,0.36809816,0.609756098,1.127113338,0,7647,7690,7839,8018,8189,8094,8032,8099,8089,8119,8150,8200,7985
E05009388,359,Kensington and Chelsea,Abingdon,,,,,,,,,,,,,83.08078169,88.82850873,,,,,,,,,,,,,9.823388024,19.8557843,,,,,,,,,,,,,1.045041279,0.627024767,,,,,,,,,,,,,1.881074302,1.881074302,,,,,,,,,,,,,7.628801338,8.987355001,,,,,,,,,,,,,54.55115477,48.69892361,,,,,,,,,,,,,0,0.313512384,,,,,,,,,,,,,3.553140349,4.389173372,,,,,,,,,,,,,3,2,,,,,,,,,,,,,1.463057791,1.672066047,,,,,,,,,,,,,9569
